,Unnamed: 0,student_id,email,name,surname,gender,age,programme,year,category_id,Marketing,Finance and Investment,Management Skills,Business Management,Tech,Entrepreneurship,Artificial Intelligence,Crypto,Sport,Economy,Networking,Sustainability,Design,Music,HR,Employment
527,527,527,joséluissarmiento@edem.es,José Luis,Sarmiento,male,22,Bootcamp Data Science,1,"[5, 8, 3, 14, 10, 12]",0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
528,528,528,encarnitanavarrete@edem.es,Encarnita,Navarrete,female,18,BSc in Engineering and Management,4,"[16, 6, 1, 4, 8]",1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
529,529,529,domingocastrillo@edem.es,Domingo,Castrillo,male,18,BSc in Engineering and Management,1,"[3, 5, 6, 4, 1, 11, 13, 9]",1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
530,530,530,bartoloméheredia@edem.es,Bartolomé,Heredia,male,18,BSc in Engineering and Management,3,"[13, 8, 15, 1, 16, 11, 6, 2, 5, 7, 10, 3]",1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
531,531,531,xiomaramadrid@edem.es,Xiomara,Madrid,female,21,BSc in Engineering and Management,2,"[13, 11, 7, 6, 10, 15]",0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
532,532,532,manuelitasuarez@edem.es,Manuelita,Suarez,female,19,BBA in Business Administration,4,"[9, 7, 4]",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
533,533,533,eutimiodominguez@edem.es,Eutimio,Dominguez,male,21,BBA in Business Administration,3,"[12, 14, 15, 6, 8, 16, 10, 1, 3, 4, 2, 13, 9]",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
534,534,534,malenateruel@edem.es,Malena,Teruel,female,19,BSc in Engineering and Management,4,"[7, 3, 15, 14, 6, 10, 2, 4, 16]",0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
535,535,535,ismaelduarte@edem.es,Ismael,Duarte,male,18,BBA in Business Administration,4,"[4, 8, 11, 15, 13, 16, 10, 3, 7, 1, 2]",1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1
536,536,536,florabueno@edem.es,Flora,Bueno,female,25,Master Marketing and Digital Sales,1,"[5, 10]",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
537,537,537,borjagargallo@edem.es,Borja,Gargallo,male,19,BSc in Engineering and Management,3,"[5, 11, 9, 1, 10, 3]",1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
538,538,538,eusebiobenito@edem.es,Eusebio,Benito,male,18,BBA in Business Administration,3,"[6, 5]",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
539,539,539,borjacifuentes@edem.es,Borja,Cifuentes,male,23,Master Marketing and Digital Sales,1,"[13, 10, 15, 11, 1, 16]",1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
540,540,540,carinaazcona@edem.es,Carina,Azcona,female,18,BSc in Engineering and Management,2,"[3, 4, 8, 10, 14, 12, 16, 15, 7, 5]",0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1
541,541,541,calistogrande@edem.es,Calisto,Grande,male,23,Master Data Analytics,1,"[6, 10, 11, 9, 5]",0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
542,542,542,fabioescribano@edem.es,Fabio,Escribano,male,21,Bootcamp Full Stack,1,"[11, 15, 8, 10, 13, 2]",0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
543,543,543,demetrioabella@edem.es,Demetrio,Abella,male,18,BSc in Engineering and Management,2,"[13, 7, 3, 2, 1, 4, 9, 10]",1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0
544,544,544,martagarcia@edem.es,Marta,Garcia,female,19,BSc in Engineering and Management,1,"[5, 10, 2, 3, 8, 15, 11, 1, 14, 9, 4, 12, 7, 13]",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
545,545,545,florencioviñas@edem.es,Florencio,Viñas,male,19,BBA in Business Administration,1,"[14, 6, 16, 1, 12, 9, 7, 4, 8, 10, 11, 3, 13, 2]",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
546,546,546,estebansolana@edem.es,Esteban,Solana,male,18,BBA in Business Administration,4,"[9, 8, 13, 4, 2]",0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
547,547,547,ciríacocórdoba@edem.es,Ciríaco,Córdoba,male,21,Bootcamp Data Science,1,"[14, 5, 4, 1, 12, 13, 10, 9, 2, 15]",1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0
548,548,548,gabrielmenéndez@edem.es,Gabriel,Menéndez,male,18,BBA in Business Administration,1,[13],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
549,549,549,nicolasaborja@edem.es,Nicolasa,Borja,female,18,BBA in Business Administration,4,"[11, 7, 6, 2, 3, 15, 10]",0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0
550,550,550,alejomuro@edem.es,Alejo,Muro,male,18,BSc in Engineering and Management,1,"[9, 14, 16, 7, 10, 6, 12, 5, 13]",0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1
551,551,551,cándidabernal@edem.es,Cándida,Bernal,female,21,BBA in Business Administration,4,"[14, 9, 13, 15, 8, 3, 6]",0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
552,552,552,amaliacanals@edem.es,Amalia,Canals,female,19,BBA in Business Administration,3,"[9, 5, 10, 6, 12, 7, 3, 2, 4, 8, 13, 16, 1, 11, 15, 14]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,553,553,joseluispazos@edem.es,Jose Luis,Pazos,male,18,BSc in Engineering and Management,2,"[6, 7]",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
554,554,555,odalysfeliu@edem.es,Odalys,Feliu,female,25,Master Data Analytics,1,"[16, 15, 10, 7, 2]",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
555,555,556,danielaelías@edem.es,Daniela,Elías,female,18,BBA in Business Administration,3,"[9, 4, 6]",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
556,556,557,fidellarrea@edem.es,Fidel,Larrea,male,19,BSc in Engineering and Management,2,"[2, 12, 7]",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
557,557,558,ricardamontero@edem.es,Ricarda,Montero,female,20,Bootcamp UX/ UI,1,"[10, 12, 16, 1, 3, 11, 8, 14, 13, 2, 6, 5, 15]",1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
558,558,559,angelitamenéndez@edem.es,Angelita,Menéndez,female,27,Master Marketing and Digital Sales,1,"[2, 13, 10, 9, 15, 4, 14]",0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0
559,559,560,cruzortuño@edem.es,Cruz,Ortuño,male,19,BBA in Business Administration,1,"[2, 6, 4, 11, 1, 3]",1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
560,560,561,olgachacón@edem.es,Olga,Chacón,female,18,BBA in Business Administration,2,"[9, 13, 7]",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
561,561,562,joseramónfont@edem.es,Jose Ramón,Font,male,20,BBA in Business Administration,1,"[13, 7, 10, 4, 9, 1, 2, 14, 5, 6, 8, 15]",1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
562,562,563,alfonsososa@edem.es,Alfonso,Sosa,male,19,BBA in Business Administration,2,"[12, 14, 5, 4, 10, 13, 8, 7, 1, 3, 2, 11]",1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
563,563,564,jessicapizarro@edem.es,Jessica,Pizarro,female,19,BBA in Business Administration,1,"[3, 9, 5, 6]",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
564,564,565,demetriovilaplana@edem.es,Demetrio,Vilaplana,male,25,Master Data Analytics,1,"[9, 15, 16, 13]",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
565,565,566,soledaddurán@edem.es,Soledad,Durán,female,23,Master Data Analytics,1,"[15, 7, 10, 8, 4, 6, 13, 14, 1]",1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0
566,566,567,donatocastillo@edem.es,Donato,Castillo,male,18,BSc in Engineering and Management,2,"[4, 5, 2, 7, 11, 16, 12, 6, 13, 3, 15, 9, 1, 8, 14, 10]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
567,567,568,prudenciasalcedo@edem.es,Prudencia,Salcedo,female,46,Bootcamp Data Science,1,"[3, 7, 11, 12, 6, 2, 9, 16, 8, 10]",0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1
568,568,569,loretotejada@edem.es,Loreto,Tejada,male,18,BBA in Business Administration,3,"[7, 15, 10, 5, 3, 11, 4, 8, 14, 2, 6, 16]",0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
569,569,570,abiliobarranco@edem.es,Abilio,Barranco,male,26,Master Data Analytics,1,"[7, 4, 15, 14, 10, 6, 3, 2, 9]",0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0
570,570,571,fulgenciovalenzuela@edem.es,Fulgencio,Valenzuela,male,18,BBA in Business Administration,4,"[16, 10, 1]",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
571,571,572,rubenllorente@edem.es,Ruben,Llorente,male,18,BBA in Business Administration,2,"[16, 6]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
572,572,573,eustaquioiñiguez@edem.es,Eustaquio,Iñiguez,male,18,BBA in Business Administration,4,"[16, 15, 10, 5, 8, 3, 9, 13, 7, 2, 14]",0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
573,573,574,domingacasal@edem.es,Dominga,Casal,female,35,Bootcamp Full Stack,1,"[2, 9, 13, 7, 8]",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
574,574,575,salomónmascaró@edem.es,Salomón,Mascaró,male,20,BBA in Business Administration,1,"[12, 7]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
575,575,576,fátimacózar@edem.es,Fátima,Cózar,female,23,Master Marketing and Digital Sales,1,"[15, 2, 12, 9, 8, 6]",0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
576,576,577,josemiguelariza@edem.es,Jose Miguel,Ariza,male,18,BBA in Business Administration,3,[1],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,577,578,noéfrancisco@edem.es,Noé,Francisco,male,18,BBA in Business Administration,2,"[13, 10, 2, 6, 16, 15, 5]",0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1
578,578,579,felisacarreño@edem.es,Felisa,Carreño,female,19,BBA in Business Administration,2,"[9, 4, 5, 8, 10, 6]",0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
579,579,580,carolinaricart@edem.es,Carolina,Ricart,female,18,BBA in Business Administration,4,"[6, 8, 7, 4, 14, 16, 11, 12, 5, 13, 2, 15]",0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
580,580,581,sabasquero@edem.es,Sabas,Quero,male,19,BBA in Business Administration,1,"[8, 14, 2, 12, 5]",0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
581,581,582,adolfoguerrero@edem.es,Adolfo,Guerrero,male,23,Master Data Analytics,1,"[14, 16, 7, 4, 3, 12, 8, 1]",1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
582,582,583,elvirasarmiento@edem.es,Elvira,Sarmiento,female,25,Master Data Analytics,1,"[14, 8, 3, 11, 9, 12]",0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0
583,583,584,fernandazamorano@edem.es,Fernanda,Zamorano,female,18,BSc in Engineering and Management,1,"[16, 5, 15, 9, 10, 1, 7, 2, 3, 11, 13]",1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1
584,584,585,hildadueñas@edem.es,Hilda,Dueñas,female,24,Master Finance,1,"[16, 14, 11, 2, 8, 6, 5, 15, 9]",0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1
585,585,586,marcialcarballo@edem.es,Marcial,Carballo,male,18,BBA in Business Administration,1,"[12, 1, 7, 2, 6, 11, 10, 4, 3]",1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0
586,586,587,josépou@edem.es,José,Pou,male,19,BBA in Business Administration,2,"[12, 6, 11, 9, 8, 16, 2, 7, 5, 4]",0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1
587,587,588,tatianamolina@edem.es,Tatiana,Molina,female,18,BBA in Business Administration,3,"[6, 11, 13, 16, 7]",0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
588,588,589,goyomendizábal@edem.es,Goyo,Mendizábal,male,19,BBA in Business Administration,1,"[3, 2, 16, 6, 4, 13, 11, 5, 9, 8, 10, 12, 14]",0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
589,589,590,noeliacrespi@edem.es,Noelia,Crespi,female,19,BSc in Engineering and Management,1,"[12, 16, 10, 9, 8, 7, 3, 14, 1, 2, 6, 11, 13, 4, 15]",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
590,590,591,nadiabarceló@edem.es,Nadia,Barceló,female,27,Master Data Analytics,1,"[6, 7, 2, 14, 13, 8, 9]",0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0
591,591,592,víctorelorza@edem.es,Víctor,Elorza,male,18,BSc in Engineering and Management,3,"[1, 13]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
592,592,593,bibianalastra@edem.es,Bibiana,Lastra,female,18,BSc in Engineering and Management,4,"[3, 2, 5, 10, 16, 15, 7, 14, 4, 11, 6, 12, 8]",0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
593,593,594,leónmurcia@edem.es,León,Murcia,male,23,Master Marketing and Digital Sales,1,"[5, 9, 14, 3, 1]",1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
594,594,595,pliniocaro@edem.es,Plinio,Caro,male,18,BBA in Business Administration,1,"[12, 14]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
595,595,596,graciaosorio@edem.es,Gracia,Osorio,female,26,Master Finance,1,"[16, 8, 14, 9, 5, 13, 15, 3, 11, 12, 7]",0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1
596,596,597,esterprat@edem.es,Ester,Prat,female,21,BBA in Business Administration,4,"[14, 9, 11, 16, 15, 5, 6, 8, 4, 7, 1, 12, 3, 2, 13]",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
597,597,598,adelinabarbero@edem.es,Adelina,Barbero,female,19,BBA in Business Administration,1,"[5, 16, 1, 14, 9, 3, 6, 15, 8]",1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1
598,598,599,loretogomez@edem.es,Loreto,Gomez,female,18,BSc in Engineering and Management,1,[16],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,599,600,melisalorenzo@edem.es,Melisa,Lorenzo,female,25,Bootcamp Data Science,1,"[10, 1, 13, 7, 5, 16, 4, 15, 6, 2, 11, 12, 8, 14, 9, 3]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
600,600,601,fabriciovila@edem.es,Fabricio,Vila,male,18,BSc in Engineering and Management,1,"[13, 4, 5, 2, 7, 11, 15, 9, 14, 3, 6, 8, 12]",0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
601,601,602,chearagón@edem.es,Che,Aragón,male,20,BBA in Business Administration,4,"[7, 14, 2, 3, 13, 5, 15, 8, 9, 12, 6, 11, 4, 1]",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
602,602,603,julietagomez@edem.es,Julieta,Gomez,female,18,BBA in Business Administration,2,"[1, 3, 16, 9, 14, 15, 2, 5, 13, 10, 6]",1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
603,603,604,fulgencioginer@edem.es,Fulgencio,Giner,male,26,Master Marketing and Digital Sales,1,"[1, 4, 2, 3, 16, 8, 15, 6, 7, 13, 10, 11, 9, 5, 12]",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
604,604,605,elvirasales@edem.es,Elvira,Sales,female,20,BBA in Business Administration,4,"[3, 14, 13, 16, 1, 5, 7, 2, 8, 9, 10]",1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1
605,605,606,ciriacojara@edem.es,Ciriaco,Jara,male,19,BBA in Business Administration,4,"[13, 14, 1, 2, 12, 4, 7, 8, 11]",1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0
606,606,607,timoteolasa@edem.es,Timoteo,Lasa,male,21,BBA in Business Administration,2,"[7, 8]",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
607,607,608,panchoarrieta@edem.es,Pancho,Arrieta,male,26,Master Marketing and Digital Sales,1,"[7, 8, 16, 11]",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
608,608,609,manuelmosquera@edem.es,Manuel,Mosquera,male,19,BSc in Engineering and Management,2,"[11, 3, 16, 12, 1, 9, 14, 2, 5, 4]",1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1
609,609,610,adeliazaragoza@edem.es,Adelia,Zaragoza,female,21,BSc in Engineering and Management,4,"[7, 6, 1, 11, 4, 2, 12, 16, 15, 14]",1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1
610,610,611,nydiacamacho@edem.es,Nydia,Camacho,female,20,BBA in Business Administration,4,"[9, 10, 2, 7, 4, 1]",1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
611,611,612,olegariomacias@edem.es,Olegario,Macias,male,19,BBA in Business Administration,1,"[16, 12]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
612,612,613,juanfranciscotudela@edem.es,Juan Francisco,Tudela,male,19,BBA in Business Administration,3,"[12, 13, 2, 4, 3]",0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
613,613,614,benitoroma@edem.es,Benito,Roma,male,19,BBA in Business Administration,2,"[3, 11, 10, 6, 15, 1, 12, 13, 16, 9, 5, 14, 2, 4, 7, 8]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
614,614,615,gerónimoayllón@edem.es,Gerónimo,Ayllón,male,20,BBA in Business Administration,3,"[15, 12, 4, 1, 16, 7, 6, 3, 5, 13, 14, 10]",1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
615,615,616,mariselaquirós@edem.es,Marisela,Quirós,female,19,BBA in Business Administration,2,"[16, 4, 10, 3, 9, 6, 11, 8, 5, 7]",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
616,616,617,liliaparejo@edem.es,Lilia,Parejo,female,24,Master Marketing and Digital Sales,1,"[3, 9, 16, 8, 5, 12]",0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
617,617,618,cosmevega@edem.es,Cosme,Vega,male,20,BBA in Business Administration,1,"[15, 1, 13, 11, 9, 7, 3, 16, 6, 14, 5, 2]",1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
618,618,619,candelasazcona@edem.es,Candelas,Azcona,female,19,BBA in Business Administration,4,"[3, 11, 9, 7, 4, 14, 8, 15, 16, 5, 10]",0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1
619,619,620,encarnitaescribano@edem.es,Encarnita,Escribano,female,18,BBA in Business Administration,1,"[14, 11, 6, 2, 13, 9, 12, 1, 3, 10, 15]",1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0
620,620,621,aurelianollopis@edem.es,Aureliano,Llopis,male,18,BBA in Business Administration,1,"[4, 8, 16, 2, 1, 10, 7]",1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
621,621,622,saraleon@edem.es,Sara,Leon,female,18,BSc in Engineering and Management,2,"[9, 1, 6, 4, 10, 2, 15, 13, 8, 7, 12, 16, 14, 11, 3, 5]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
622,622,623,santosdíaz@edem.es,Santos,Díaz,male,19,BSc in Engineering and Management,4,"[9, 16]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
623,623,624,elviraribas@edem.es,Elvira,Ribas,female,19,BSc in Engineering and Management,2,"[3, 14]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
624,624,625,asdrubalmínguez@edem.es,Asdrubal,Mínguez,male,19,BBA in Business Administration,3,"[3, 4, 9, 2, 13, 15, 14, 7, 11, 12]",0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
625,625,626,marisoltejero@edem.es,Marisol,Tejero,female,25,Master Marketing and Digital Sales,1,"[6, 9, 12, 15, 7, 2, 10, 16]",0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1
626,626,627,jennifersalas@edem.es,Jennifer,Salas,female,19,BSc in Engineering and Management,4,"[14, 15, 2, 3, 13, 9, 7, 11, 6, 8, 16, 5, 4, 10, 12]",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
627,627,628,jafetmascaró@edem.es,Jafet,Mascaró,male,18,BSc in Engineering and Management,4,"[12, 7, 13, 11, 15, 6, 10, 4, 9, 8, 5]",0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
628,628,629,rafaelasosa@edem.es,Rafaela,Sosa,female,18,BBA in Business Administration,2,"[12, 8, 15, 7, 1, 16, 5, 11, 3]",1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1
629,629,630,alejotirado@edem.es,Alejo,Tirado,male,18,BBA in Business Administration,4,"[1, 5, 4, 14, 6, 16, 15, 9, 3, 11]",1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
630,630,631,germánmacias@edem.es,Germán,Macias,male,45,Bootcamp Full Stack,1,"[15, 6]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
631,631,632,felicianoandres@edem.es,Feliciano,Andres,male,18,BBA in Business Administration,3,"[5, 16, 6, 10, 4]",0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
632,632,633,remigioalmazán@edem.es,Remigio,Almazán,male,18,BBA in Business Administration,1,"[9, 13, 5, 2, 10, 7, 12, 4]",0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0
633,633,634,gemaelorza@edem.es,Gema,Elorza,female,19,BSc in Engineering and Management,2,"[11, 13, 8]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
634,634,635,goyoarmengol@edem.es,Goyo,Armengol,male,18,BSc in Engineering and Management,4,"[16, 14, 12, 15, 10, 2]",0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
635,635,636,luperueda@edem.es,Lupe,Rueda,male,18,BBA in Business Administration,1,"[2, 12, 13, 10, 7, 16, 1, 6, 9, 15]",1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1
636,636,637,georginapalomares@edem.es,Georgina,Palomares,female,19,BSc in Engineering and Management,3,"[14, 15, 16, 2, 4, 11, 10, 1, 7, 9, 3, 5, 8, 13]",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
637,637,638,nicolásroig@edem.es,Nicolás,Roig,male,19,BSc in Engineering and Management,1,"[11, 9, 12, 4, 3]",0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
638,638,639,benignosánchez@edem.es,Benigno,Sánchez,male,18,BBA in Business Administration,3,"[13, 8]",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
639,639,640,bartolomémariscal@edem.es,Bartolomé,Mariscal,male,18,BBA in Business Administration,1,"[8, 7, 5]",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
640,640,641,juancarlospino@edem.es,Juan Carlos,Pino,male,50,Bootcamp Full Stack,1,"[5, 3, 6, 2, 8, 10, 1, 9, 7, 15, 11, 4, 16]",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
641,641,642,loretocano@edem.es,Loreto,Cano,male,19,BBA in Business Administration,3,"[5, 8, 9, 4, 15]",0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
642,642,643,patriciaarmengol@edem.es,Patricia,Armengol,female,18,BBA in Business Administration,4,"[7, 9, 10, 12, 15, 4, 11, 2, 5, 16, 14, 3, 1]",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
643,643,644,vidalgaray@edem.es,Vidal,Garay,male,18,BSc in Engineering and Management,2,"[14, 7, 6, 16]",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
644,644,645,sandaliogálvez@edem.es,Sandalio,Gálvez,male,25,Master Finance,1,"[11, 6, 10, 16, 1, 5, 3]",1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
645,645,646,carlosisern@edem.es,Carlos,Isern,male,18,BBA in Business Administration,2,"[15, 10, 3, 8, 1, 4, 11, 6, 14, 7, 9, 12]",1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0
646,646,647,robertoramirez@edem.es,Roberto,Ramirez,male,25,Master Finance,1,"[2, 4, 10, 3]",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
647,647,648,carinaegea@edem.es,Carina,Egea,female,21,BBA in Business Administration,3,"[1, 6, 12, 13, 2, 5, 8, 10, 16, 3]",1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1
648,648,649,juanpablovaldés@edem.es,Juan Pablo,Valdés,male,19,BBA in Business Administration,2,"[7, 4, 9, 14, 5, 13, 8]",0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0
649,649,650,cándidoprieto@edem.es,Cándido,Prieto,male,19,BBA in Business Administration,2,"[1, 7, 10, 11, 9]",1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
650,650,651,césarguardiola@edem.es,César,Guardiola,male,20,BSc in Engineering and Management,4,"[9, 3]",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
651,651,652,dimasplanas@edem.es,Dimas,Planas,male,19,BSc in Engineering and Management,1,"[10, 4]",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
652,652,653,mercheamigó@edem.es,Merche,Amigó,female,27,Bootcamp Data Science,1,"[2, 8, 11, 1, 16, 7, 5, 6, 12]",1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1
653,653,654,celiamoraleda@edem.es,Celia,Moraleda,female,18,BBA in Business Administration,2,[10],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
654,654,655,isidoromateos@edem.es,Isidoro,Mateos,male,27,Master Data Analytics,1,"[8, 7, 9, 12, 2, 6, 16, 14, 13, 10, 15, 5, 4]",0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
655,655,656,soledadgallego@edem.es,Soledad,Gallego,female,18,BBA in Business Administration,2,[2],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,656,657,mónicamorillo@edem.es,Mónica,Morillo,female,18,BSc in Engineering and Management,1,"[10, 6, 8, 7, 12, 3, 1, 15]",1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0
657,657,658,leocadiorobledo@edem.es,Leocadio,Robledo,male,19,BBA in Business Administration,3,"[12, 11, 5, 4, 9, 14, 1, 15, 7, 8, 10, 16]",1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1
658,658,659,maximianojuárez@edem.es,Maximiano,Juárez,male,20,BSc in Engineering and Management,1,"[8, 3, 6, 7, 11, 15, 2, 13, 4]",0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0
659,659,660,juanjosévalenciano@edem.es,Juan José,Valenciano,male,21,BSc in Engineering and Management,3,"[8, 10, 3, 7, 5, 15, 6, 16, 14, 2, 11, 13, 12, 1]",1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
660,660,661,pánfiloandrade@edem.es,Pánfilo,Andrade,male,18,BBA in Business Administration,3,"[5, 7, 13, 3, 11, 10, 14, 6, 2, 16]",0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
